GO	Gm12878.Atf3	H1hesc.Atf3	K562.Atf3	Gm12878.Bcl11a	H1hesc.Bcl11a	Gm12878.Bcl3	K562.Bcl3	Gm12878.Cfos	K562.Cfos	H1hesc.Cjun	K562.Cjun	Gm12878.Cmyc	H1hesc.Cmyc	K562.Cmyc	H1hesc.Cebpb	K562.Cebpb	Gm12878.Ctcf	H1hesc.Ctcf	K562.Ctcf	Gm12878.E2f4	K562.E2f4	Gm12878.Egr1	H1hesc.Egr1	K562.Egr1	Gm12878.Ets1	K562.Ets1	Gm12878.Gabp	H1hesc.Gabp	K562.Gabp	Gm12878.Jund	H1hesc.Jund	K562.Jund	Gm12878.Max	H1hesc.Max	K562.Max	Gm12878.Mef2a	K562.Mef2a	Gm12878.Nfya	K562.Nfya	Gm12878.Nfyb	K562.Nfyb	Gm12878.Nrf1	H1hesc.Nrf1	K562.Nrf1	Gm12878.Nrsf	H1hesc.Nrsf	K562.Nrsf	Gm12878.P300	H1hesc.P300	K562.P300	Gm12878.Pu1	K562.Pu1	Gm12878.Rad21	H1hesc.Rad21	K562.Rad21	Gm12878.Rxra	H1hesc.Rxra	H1hesc.Sin3ak20	K562.Sin3ak20	Gm12878.Six5	H1hesc.Six5	K562.Six5	Gm12878.Sp1	H1hesc.Sp1	K562.Sp1	Gm12878.Srf	H1hesc.Srf	K562.Srf	Gm12878.Taf1	H1hesc.Taf1	K562.Taf1	Gm12878.Tbp	H1hesc.Tbp	K562.Tbp	Gm12878.Tcf12	H1hesc.Tcf12	Gm12878.Usf1	H1hesc.Usf1	K562.Usf1	Gm12878.Usf2	H1hesc.Usf2	K562.Usf2	Gm12878.Yy1	H1hesc.Yy1	K562.Yy1	Gm12878.Zbtb33	K562.Zbtb33
GO:0007049 cell cycle	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.240689134943222	0.14927549007151	-2.52722252438899	0.107474219001322	-9.16057079443604	NA	NA	-0.0645805801018331	0.44632309843776	-0.228321243075566	-3.17711810329047	-16.772349320365	NA	NA	NA	NA	NA	NA	NA	NA	-0.916739185645666	-0.410385093776267	-8.76599639577541	-16.1741205467849	-0.64323136183948	-19.0515243072846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.49391028838737	-1.74870386644473	-4.77186121859138	NA	NA	-0.235985921686425	0.461366843687043	0.777304191969173	NA	NA	-3.67401719440924	-13.8350729705452	NA	NA	NA	NA	NA	NA	NA	NA	NA	-19.7659994071683	-13.9416631074368	-22.832054169055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051173 positive regulation of nitrogen compound metabolic process	1.64356031710325	1.06811518780346	5.22145735181874	NA	NA	-1.65686932494662	-0.252360370305587	-0.149679141033963	1.70365915752948	1.14827752433182	3.60319816707949	2.63837203852917	-0.109334768611472	4.20959463924388	4.68934849543885	7.18471477757032	-1.34997427380181	1.01964996879603	0.215718427648207	-0.130306106589986	10.1563781623827	16.7174707338203	22.8680077296115	18.3339140779329	1.24351759023296	3.47674007242764	2.40119033241577	0.953622118287493	6.59994940903995	1.39719408057543	3.63576709095661	2.80846087700901	NA	NA	NA	4.91960872386941	1.99454458040042	1.48805237756222	1.8817127890307	1.28215817379432	-0.446797706546253	1.29868616525065	0.645269433169998	0.427847278038453	-0.286013422677202	-1.12035338002387	2.39084187396549	0.778863891866943	5.45132605803882	2.8993241200731	2.57671571054222	6.47465894278382	1.81251586097434	5.1522315208868	-0.497074673512229	0.80849253986446	2.06258876856473	3.60736211324055	8.78756464588697	0.854188883490405	0.122940748341635	0.357020218487569	10.1817420770598	14.173594703643	4.20032642752493	6.83453904058433	-0.522512455874015	1.85107199310854	14.5803727050842	15.6651223738992	21.0918905829323	-1.35355098110357	8.4022425567985	8.9526981760996	3.45961535389078	6.11737938521365	1.48033119758509	6.59809087883328	2.68075788774114	1.78413637266798	3.08364324120867	-1.02603002432176	NA	NA	NA	NA	NA
GO:0045935 positive regulation of nucleobase-containing compound metabolic process	1.5679116104321	0.682606408943118	4.7949659574478	NA	NA	-2.02182929668332	-0.340067069207218	-0.0347620674198209	1.83117088985417	0.690288895381727	3.45704223921695	2.48737271517127	-0.278084757121529	3.94751745635659	4.4407556900671	7.07178073425501	-1.03963323865371	0.983764761957657	0.532153951193178	0.132901379846574	11.0964431662244	16.1291792039328	21.6456281993403	19.1112288753821	1.47785422752791	4.06403681592917	2.65748600892834	1.33383513189036	8.1704809206823	1.38782539868023	3.47039416653552	2.69781061475049	NA	NA	NA	5.53280274601855	1.82460037830386	1.69296616563583	1.77012594620718	1.90089002713519	-0.452834437425751	0.979885188182339	0.512653041000013	0.146735390057569	0.0763419575252016	-1.11868644352752	2.50500122330127	0.857794576091655	5.0326594297393	2.81970701541801	2.48641264990018	5.94595549875954	2.48788591812033	5.36140200499307	-0.489877707112965	0.868583897791514	2.25496587057347	4.05655087971906	9.07811657217521	0.78294606073788	0.0469625459095323	0.173609139451174	10.0272364610722	13.7704573489449	4.06252889420895	7.23918371270715	-0.700818210128891	1.864554467543	16.0744845298988	15.1641708631739	23.0579281153992	-0.178309897815065	8.72892659724569	10.1182133945748	4.5508895292598	6.13279103847691	0.800251508436557	7.06917718771893	2.59935585951058	1.94643075237748	2.86365246994379	-0.892656235496076	NA	NA	NA	NA	NA
GO:0070647 protein modification by small protein conjugation or removal	NA	NA	NA	-1.29209126806099	-0.0719745747168335	NA	NA	NA	NA	NA	NA	-1.53062921759142	-0.0250072909011648	-6.34544013842095	NA	NA	NA	NA	NA	NA	NA	-13.3873047668982	-2.28450382696743	-7.06182661072869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.316218385705543	-2.33985742307351	-5.41397175557523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-19.1930141984371	-13.7949691515159	-15.948729723571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.26722158966877	-3.91261346814961	-10.0316730018783	NA	NA
GO:1902680 positive regulation of RNA biosynthetic process	0.0938626974260306	-0.0501161010206144	4.78589977932029	NA	NA	0.170759879380443	-0.520920829696039	0.141493603128452	1.7304772893388	0.477708600046849	3.21301945736151	2.94415192915244	-0.271463707848651	3.8189528982579	4.64549351227683	7.75317412559315	0.063911788463718	0.848528300354534	1.94004948147895	0.0717767969548584	10.0080837511916	18.918700753017	24.0727370489214	19.0969497690815	0.849854229854436	4.4303516601856	1.98745260692847	2.19979547205203	5.71742900629016	1.99781080528063	3.07262221786248	3.01709257738783	NA	NA	NA	4.90849614256307	0.744998696822273	1.70708913572962	1.04467451897517	1.07537182202837	-0.622906574044118	1.35058824660869	0.502635207791109	0.130615971810674	0.439174512676081	-0.866736476171309	3.21422531973656	0.200507325342362	4.27505169317728	2.73022791089692	2.30094008834706	6.48456507503584	3.13012026009846	6.28323264993193	-0.116622597943766	0.776967177856978	0.62390060976564	4.34189534421405	8.56734325276261	0.381508087659195	-0.320351903199499	-0.173593424548277	10.9137658174191	13.6704366786243	3.88466368339278	6.89828742773741	-0.426923005949311	1.87293280132447	17.0060018882461	14.1438492937715	22.8341332200822	0.755818456344087	9.20833017976021	9.61179505267283	7.45064024204954	6.57636758324989	0.93759422569831	6.97964795705887	2.84350956171216	2.94289967337396	2.66783269437547	-1.13211359564143	NA	NA	NA	NA	NA
GO:1903047 mitotic cell cycle process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.28417470687426	-0.0517586076583834	-7.82839392235944	NA	NA	NA	NA	NA	-1.30072069780278	-15.8805461256129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-17.2684486760619	-0.240670170907199	-17.0114665491111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.1723362821055	-1.61300149769796	-5.00706522554226	NA	NA	-1.74379765185071	2.59656362791026	0.383147869083985	NA	NA	-2.7727740003824	-17.1455571069111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0019080 viral gene expression	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.184240862807829	-0.104189269420848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.64693006102538	-3.76727564230904	-2.91757459334873	-2.74611924114808	-1.06424438571152	-2.85339281910584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.2777200194791	-4.00058103722345	-3.22769219507474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.38020032997802	-0.117745109061129	-0.567715442673254	-1.77716278908522	0.0358886229810149	-0.292466546119746	NA	NA	NA	NA	NA
GO:0045893 positive regulation of transcription, DNA-templated	-0.0866748893677285	0.0325883184793295	5.06659356921766	NA	NA	0.199388172392226	-0.471039623102896	0.148215483157118	1.82391106108186	0.515308246664476	3.55779776601541	3.06560066868877	-0.269957881686342	4.48048276924832	4.54943970400066	7.71907814160849	0.450561084789481	1.47105775849532	2.18182968337862	0.127155241350291	10.2199674671131	18.938882020142	24.2785685839393	19.9008821193092	0.859412629866909	5.08315459115842	1.82003963036103	2.1898980042447	6.19155832961779	2.04101808311958	3.172673171319	3.88673991613687	NA	NA	NA	5.17463315260419	0.745880773846376	1.77149139501339	1.12856735182379	1.16408215287339	-0.559449460834782	1.39150172211376	0.607416358391311	0.229002059928003	0.504776663149523	-0.735468510869813	3.47775601786014	0.312370272176708	4.57298105116218	3.39603911155083	2.20808201133293	6.88834581513626	3.10748135507812	6.74945728892578	-0.223928596105234	0.565521468355402	0.633386672757004	4.72046831988023	8.90148882509193	0.370180470333017	-0.274431982039292	-0.143218073185036	11.7253201894911	14.3974733321619	4.11858228604061	7.08310654411602	-0.30569619213799	2.00551446094153	17.3661240732945	14.4130702342187	23.39439158772	1.2434374673392	9.81328093971195	10.3909318893928	7.91068880416114	6.47149727400978	0.894293519706028	6.95254474403729	3.00740769673251	3.06031454545052	2.68252599193641	-1.12911221579814	NA	NA	NA	NA	NA
GO:1903508 positive regulation of nucleic acid-templated transcription	-0.0866748893677285	0.0325883184793295	5.06659356921766	NA	NA	0.199388172392226	-0.471039623102896	0.148215483157118	1.82391106108186	0.515308246664476	3.55779776601541	3.06560066868877	-0.269957881686342	4.48048276924832	4.54943970400066	7.71907814160849	0.450561084789481	1.47105775849532	2.18182968337862	0.127155241350291	10.2199674671131	18.938882020142	24.2785685839393	19.9008821193092	0.859412629866909	5.08315459115842	1.82003963036103	2.1898980042447	6.19155832961779	2.04101808311958	3.172673171319	3.88673991613687	NA	NA	NA	5.17463315260419	0.745880773846376	1.77149139501339	1.12856735182379	1.16408215287339	-0.559449460834782	1.39150172211376	0.607416358391311	0.229002059928003	0.504776663149523	-0.735468510869813	3.47775601786014	0.312370272176708	4.57298105116218	3.39603911155083	2.20808201133293	6.88834581513626	3.10748135507812	6.74945728892578	-0.223928596105234	0.565521468355402	0.633386672757004	4.72046831988023	8.90148882509193	0.370180470333017	-0.274431982039292	-0.143218073185036	11.7253201894911	14.3974733321619	4.11858228604061	7.08310654411602	-0.30569619213799	2.00551446094153	17.3661240732945	14.4130702342187	23.39439158772	1.2434374673392	9.81328093971195	10.3909318893928	7.91068880416114	6.47149727400978	0.894293519706028	6.95254474403729	3.00740769673251	3.06031454545052	2.68252599193641	-1.12911221579814	NA	NA	NA	NA	NA
GO:0031328 positive regulation of cellular biosynthetic process	1.07256901913729	0.340778815149489	5.38755896559661	NA	NA	0.252751946053218	-0.60223854982785	0.0781708603893634	1.83030713261015	0.984971531670368	3.6433248081557	2.44046059291076	-0.114476158369187	3.16586990656986	4.13882718276808	6.3372359616069	-1.1090755850885	0.158614017416734	0.776577223894866	0.0302043970605154	7.81373898564812	17.4123033120673	20.4653177005508	18.2221660084486	0.871463103543124	3.88235005190021	1.58571204161484	0.955429545036098	5.61419192310426	1.5773051993369	3.03256159740213	2.82746666095938	NA	NA	NA	4.70740315700752	0.939029705881667	1.3993212721955	1.88042698689168	1.28488603413141	-0.0926268267064593	1.16563608789138	0.36929244700568	0.0925320655046925	-0.144666807071762	-0.673540596770095	2.71254905801315	0.890417842743911	4.64745000485111	2.37672697195431	1.98952286052931	6.3430698419255	1.3846633866983	5.33643044319134	-0.306548401621925	0.734110301157228	2.03621288821982	2.98998537447422	7.947703332727	0.68284771654134	-0.0817675241064823	0.337976967900444	9.95386158023497	12.7808209966316	3.60729549933301	6.18609250535598	-0.319397001843125	2.07657233035709	14.8794397799337	13.0276633490533	18.219276957962	-0.336123397666727	6.65132188789841	8.72972304023731	5.05996673504284	6.04157052622922	1.92805879652926	5.83384428410169	2.70969483570754	2.7113929750203	3.50435157613119	-0.972120879020574	NA	NA	NA	NA	NA
GO:0006974 cellular response to DNA damage stimulus	NA	NA	NA	NA	NA	-2.65484255276307	-1.89358142069557	NA	NA	NA	NA	-2.27469561123177	0.0626187754616842	-6.75541304117653	NA	NA	NA	NA	NA	-5.29986664677539	-13.3008842803826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.76879644964277	-2.31125926496291	-3.92578285785083	NA	NA	-0.703510767296499	2.65167339085384	-0.0826959504990018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-17.1284632619358	-8.80762047363974	-17.8288212149129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.90452581814176	-3.76984432244284	-8.68731097794019	NA	NA
GO:0044033 multi-organism metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.236141585831713	-0.0856853156047155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.93770582487092	-2.99358741448965	-3.2671046667033	-3.80401878506455	-1.77746498296239	-2.71057541574619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.6742964868634	-3.76208251070893	-2.80917662677119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.35625042809246	-0.177325554152834	-0.198750068319898	-1.89756865763173	0.161388446780087	-0.113405403324531	NA	NA	NA	NA	NA
GO:0019083 viral transcription	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.164808046704848	-0.364109981974841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.70622393377071	-3.97442733161837	-3.14097848392885	-2.56887922671429	-0.951054093018344	-2.65446908626896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.2262033050163	-3.49362982016272	-3.14405217596146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.38708746878796	-0.0082764123919079	-0.284399196817486	-1.63770542298794	-0.018401552429658	-0.144053687282823	NA	NA	NA	NA	NA
GO:0065003 macromolecular complex assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.175465459367144	-1.71477838591611	-2.54058778617691	-0.144943565070518	-6.95403605287617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.2029351139871	-0.0226993500291468	-7.29507949787985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.179640504572774	-1.685651754737	-7.00678035639827	NA	NA	NA	NA	NA	-0.45161701733563	0.353168432408348	NA	NA	NA	NA	NA	NA	NA	NA	-1.35926331359583	-0.76306606535407	-1.01404966583491	-13.3588926406377	-7.24787170728995	-11.7812775513667	-13.0796481708734	-8.31108848791783	-9.39893955377823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009891 positive regulation of biosynthetic process	1.04839350798645	0.389849579323037	5.38382340591125	NA	NA	0.626659437997703	-0.607001658516944	0.0655581660518906	2.11730790920178	0.900416425806039	3.38419188597952	2.32228566508647	-0.117977968004307	3.24892857553176	4.06500023528307	6.20304910347609	-1.04917329504293	0.267905567141461	0.796379226101901	0.0251918958546083	7.66221820959762	17.6668153851187	20.947139576053	17.7775769520105	1.0422641522773	3.89208424113963	1.5371452618208	0.904360096979014	5.54609021737421	1.51449235344715	3.40715314479642	3.12518898174458	NA	NA	NA	4.78824741647799	0.811150923876714	1.34787347104455	2.11420557990531	1.50014296135209	0.0731277160660029	1.26173555344545	0.501290322283352	0.186879666321153	-0.200710949444693	-0.941332847856061	2.83636881040482	1.00256634960003	4.92431507994189	2.33285200083235	2.03661711704449	6.12985822620839	1.46946236635477	5.40829757781125	-0.344599616466942	0.860542051747187	2.17862077008645	3.07482038212557	7.95333113372937	0.738873106741421	-0.119208563830392	0.350095116196278	10.2940703143917	12.6297314019612	3.87932093304288	6.43473645596494	-0.109233481596398	2.14652567216439	14.9446439505886	12.9177913630231	17.7908640503743	0.00317237418076406	6.79116908190352	8.53723661107483	5.26771462877258	6.25168925132323	1.76035548427507	6.01338780361255	2.35579606283589	2.50670549351645	3.39320882846151	-0.968037308839971	NA	NA	NA	NA	NA
GO:0006259 DNA metabolic process	NA	NA	NA	NA	NA	NA	NA	-1.6181657719286	-4.2835373405849	0.132584546675597	-0.236649248061532	-2.93647439121241	-0.0217528777840106	-6.09378467177792	NA	NA	0.403978545866745	1.2604690450532	0.7512235901587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.06535356081944	-1.77878043152505	-5.50952859424959	-3.87367171201386	-3.24641233009679	-0.0437676657034477	2.86778453476283	-0.20226835955604	NA	NA	-2.13220848478639	-10.5833927748707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.22329828482698	-2.11958532163808	-7.77626101968897	NA	NA
GO:0022402 cell cycle process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.39256716566401	-0.0983441660832734	-10.2389711558798	NA	NA	0.374393167907462	1.76092926531863	0.525711377869656	-4.6126656255578	-20.5408476965432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-16.1004516236636	-0.193600524818205	-19.1211140471243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.464177654005	-2.47668351885383	-5.45848763667847	NA	NA	-0.646532407244564	1.92237013647109	0.858473072300451	NA	NA	-5.04609651710804	-16.9742930702605	NA	NA	NA	NA	NA	NA	NA	NA	NA	-19.575331187854	-13.5108427474979	-26.5073563999523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0016032 viral process	NA	NA	NA	NA	NA	-2.90703038241935	-0.555466341286626	NA	NA	-0.105840081143328	-0.794497335943203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.48380188186953	-3.57962384052187	-2.69091801181602	-6.00067299322249	-1.58509022691501	-2.01918153634056	NA	NA	NA	NA	NA	-0.391072783320858	0.00770766353012673	-1.57477443367025	-0.760720938694905	NA	NA	NA	-11.6256299400645	0.739695177452019	0.66445969543856	NA	NA	NA	-6.83685907654317	0.452568362521419	-4.65199167419995	-21.3072171065596	-2.78015384222298	0.7154098926063	NA	NA	0.555234112157358	-0.0904941266877984	1.81206790148655	1.34971061658059	0.893219667025517	-1.83911787619446	NA	NA	NA	NA	NA
GO:0071822 protein complex subunit organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.196344885969653	-1.5198769457965	-0.915635504488155	-0.0597624997795882	-5.16708435361681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.32078821235183	0.042548470990097	-4.35541089845625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.148712958642254	-0.296688176701198	-5.87019940370345	NA	NA	NA	NA	NA	-0.753753790519712	-0.0214325989347909	NA	NA	NA	NA	NA	NA	NA	NA	-0.476569569574185	-0.514678204164774	-0.508640058766143	-10.0871835290319	-4.56721379689167	-7.59028520445934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0044764 multi-organism cellular process	NA	NA	NA	NA	NA	-2.72583098162202	-0.528493388493767	NA	NA	-0.101811313569347	-0.87052291293289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.46311946501828	-3.50284319166371	-2.68681740685551	-5.87646022839169	-1.51763229797402	-2.18612767908569	NA	NA	NA	NA	NA	-0.371940083507021	0.007831651308987	-1.48958059194817	-0.717790378411754	NA	NA	NA	-11.367978166625	0.816770423742939	0.689611861226801	NA	NA	NA	-6.5097481666175	0.52377398140254	-4.67989832164439	-20.7698930973639	-2.56774493216631	0.751574317930009	NA	NA	0.617924417104438	-0.0635981514545611	1.70509692498446	1.34419475751845	0.893397934403944	-1.79386432505986	NA	NA	NA	NA	NA
GO:0044403 symbiosis, encompassing mutualism through parasitism	NA	NA	NA	NA	NA	-2.33304721340149	-0.456010615571862	NA	NA	-0.0957222284814994	-0.730656654513744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.07555052852766	-3.31540055579797	-2.26525792933635	-5.86556980197081	-1.45611312745405	-2.61722537114375	NA	NA	NA	NA	NA	-0.397220149018547	0.0107742865662682	-1.44513490681106	-0.444502201118345	NA	NA	NA	-10.4243341706714	0.765777091217019	0.659090054683741	NA	NA	NA	-5.76636142983608	0.570630119750905	-4.20046643678877	-20.2584868854883	-2.70307440066664	0.575108910251303	NA	NA	0.750902305146504	-0.0423315656389259	1.76724912938379	1.10544667289158	0.891970249748173	-1.95158990746891	NA	NA	NA	NA	NA
GO:0044419 interspecies interaction between organisms	NA	NA	NA	NA	NA	-2.33304721340149	-0.456010615571862	NA	NA	-0.0957222284814994	-0.730656654513744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.07555052852766	-3.31540055579797	-2.26525792933635	-5.86556980197081	-1.45611312745405	-2.61722537114375	NA	NA	NA	NA	NA	-0.397220149018547	0.0107742865662682	-1.44513490681106	-0.444502201118345	NA	NA	NA	-10.4243341706714	0.765777091217019	0.659090054683741	NA	NA	NA	-5.76636142983608	0.570630119750905	-4.20046643678877	-20.2584868854883	-2.70307440066664	0.575108910251303	NA	NA	0.750902305146504	-0.0423315656389259	1.76724912938379	1.10544667289158	0.891970249748173	-1.95158990746891	NA	NA	NA	NA	NA
GO:0051726 regulation of cell cycle	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.400758981990067	0.126889310469281	-0.598268911408862	0.242388981930745	-4.75488432707036	NA	NA	0.616578480633627	0.0916369075242432	-0.929562052860978	-2.25796922084629	-3.7675366667978	NA	NA	NA	NA	NA	NA	NA	NA	-0.32097123726779	0.0203454250676093	-7.41868594335499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.40365617344263	-2.43857389508339	-4.45931511912887	NA	NA	0.611172186348287	-0.0415487258405186	0.198861898835119	NA	NA	-0.636184967941475	-7.35090243600576	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.86236992258771	-3.1074692012104	-7.93704782288011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000122 negative regulation of transcription from RNA polymerase II promoter	-0.566442577682899	0.0687635924133519	6.86435647121677	2.87486065271782	1.30647014200639	NA	NA	NA	NA	-0.0630161933963309	1.96164148486156	1.27123224491602	-0.425730669338908	7.30136645604126	NA	NA	3.52171263877248	3.53615778689439	1.536383195748	NA	NA	20.8379836687475	23.9410197332116	26.3534242715789	NA	NA	1.23537502064046	0.204681405305872	4.17093270329664	-0.108040848384305	3.06077978968912	7.54110320819674	NA	NA	NA	3.22342972591877	4.13927978962649	NA	NA	NA	NA	NA	NA	NA	0.396144179024011	-1.39282949765762	6.06177400170735	4.40766953841524	9.12111425582805	7.56713396298957	4.16906142030127	8.46110089505054	NA	NA	NA	0.731043004459053	0.0621989328481585	5.58658365188795	10.4116395776394	NA	NA	NA	NA	NA	NA	5.20327126668943	-1.57980605494246	2.63899108968105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.6286551897617	11.1442814686447	14.1651194996401	NA	NA
GO:0019058 viral life cycle	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.392587626469054	-0.288870901731294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.90649427235428	-4.1205460627769	-1.77933968518267	-3.29906407766271	-1.94255260198465	-2.00826017457514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.7767746623499	-1.34536064691726	-1.03440479931418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.417000513446317	0.31365134793811	1.51548721125911	-0.223960349023867	0.84048441316865	-0.481695945869414	NA	NA	NA	NA	NA
GO:0051276 chromosome organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.27110119299569	0.129180169836108	-5.15995166798405	NA	NA	1.74492384333197	-0.194327490652537	-0.126620525472605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.921335507129549	1.22667121623444	-0.627262160210301	-0.143341958019174	-1.0027111155827	-3.24905359209132	-1.69836679331587	-0.803719521021082	0.104678425598859	5.24182365412135	0.123640346121629	NA	NA	-3.19620011697385	-4.45925999310874	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.4124977600969	0.962833192764513	-8.87351291252624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
